brandSKUId,label,facets_jsonb,categoryLabel,normalized_name,core_identity,brand_extracted,categories_parsed,primary_category,cluster_id
e78bb753-e465-4baa-95af-cd28d41d49f7,CORNITOS Nacho Chips- Tikka Masala 22 Grams,"{""tags"": [""nachos"", ""snacks"", ""tikka masala"", ""crispy"", ""chips""], ""color"": ""Golden Yellow"", ""scent"": ""Savory"", ""flavour"": ""Tikka Masala"", ""texture"": ""Crispy"", ""variant"": ""N/A"", ""brandName"": ""CORNITOS"", ""netWeight"": ""22 g"", ""packetSize"": ""Single-Use"", ""productType"": ""Chips"", ""seasonalUse"": ""All Year"", ""allergenInfo"": ""Contains Corn"", ""bakingMethod"": ""N/A"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""Ready to Eat"", ""keyIngredient"": ""N/A"", ""certifications"": ""N/A"", ""dietPreference"": ""Vegetarian"", ""specialFeature"": ""N/A"", ""countryOfOrigin"": ""India"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Crunchy Snack,nacho chips tikka masala rams,nacho chips tikka masala rams | crunchy snack,CORNITOS,Crunchy Snack,Crunchy Snack,-1
e807babf-af2b-4b7d-853d-07247308910c,CORNITOS POP N CRUNCH PUMPKIN SEEDS 22 GM,"{""tags"": [""healthy"", ""snack"", ""pumpkinSeeds"", ""roasted"", ""salty""], ""scent"": ""Nutty"", ""origin"": ""India"", ""flavour"": ""Roasted Salted"", ""texture"": ""Crunchy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""22 Grams"", ""shelfLife"": ""6 Months"", ""snackForm"": ""Seeds"", ""snackType"": ""Healthy Snack"", ""packetSize"": ""Single-Use"", ""properties"": [""nut free"", ""gluten free"", ""low calorie"", ""protein rich"", ""vegan friendly""], ""specialTag"": ""Roasted"", ""seasonalUse"": ""Year-Round"", ""priceSegment"": ""Affordable"", ""countUnitEach"": ""1 Each"", ""packagingType"": ""Resealable"", ""applicationMethod"": ""Ready to Eat"", ""targetDemographic"": ""Health-Conscious Consumers"", ""cookingInstruction"": ""None""}",Crunchy Snack,pop n crunch pumpkin seeds,pop n crunch pumpkin seeds | crunchy snack,CORNITOS,Crunchy Snack,Crunchy Snack,13
eadfa757-f1dc-4b95-939f-c0f99f82f331,CORNITOS Barbeque Nacho Crisps X 14 Baked And Fried Corn Chips 980 Grams,"{""tags"": [""snack"", ""crunchy"", ""barbeque"", ""corn"", ""chips"", ""fried""], ""scent"": ""Savory"", ""shape"": ""Round"", ""flavour"": ""Barbeque"", ""texture"": ""Crunchy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""980 g"", ""packetSize"": ""Multi-Use"", ""properties"": [""sustainable packaging""], ""allergyInfo"": ""Contains Corn"", ""productType"": ""Chips"", ""seasonalUse"": ""Year-Round"", ""packQuantity"": ""14 Each"", ""priceSegment"": ""Affordable"", ""certification"": ""Non-GMO"", ""cookingMethod"": ""Ready-to-eat"", ""keyIngredient"": ""Corn"", ""caloricContent"": ""Light"", ""nutritionFacts"": ""High in Fiber"", ""specialFeature"": ""Fried"", ""applicationMethod"": ""Snack"", ""dietaryPreference"": ""Vegetarian"", ""servingSuggestion"": ""Perfect with dips"", ""targetDemographic"": ""All Ages""}",Sweets/Snacks,barbeque nacho crisps x baked and fried chips rams,barbeque nacho crisps x baked and fried chips rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,60
ec9b429b-ca39-421e-9c27-e93443d634a4,CORNITOS Zaatar Nachos 60g Baked And Cooked Corn Chips 60 Grams,"{""tags"": [""Cornitos"", ""Chips"", ""Zaatar"", ""Baked"", ""Vegetarian"", ""Affordable""], ""flavour"": ""Zaatar"", ""texture"": ""Crispy"", ""dietType"": ""Vegetarian"", ""brandName"": ""Cornitos"", ""netWeight"": ""60g"", ""packetSize"": ""Single-Use"", ""intendedUse"": ""Snack"", ""productType"": ""Chips"", ""seasonalUse"": ""All Season"", ""suitableFor"": [""Vegetarians""], ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""productColor"": ""Yellow"", ""keyIngredient"": ""Corn"", ""resealability"": ""Non-resealable"", ""snackOccasion"": ""Party"", ""caloricContent"": ""Medium Calorie"", ""packagingShape"": ""Bag"", ""specialFeature"": ""Baked"", ""marketingClaims"": [""Gluten Free""], ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""Adults"", ""manufacturingCountry"": ""India""}",Sweets/Snacks,zaatar nachos baked and cooked chips,zaatar nachos baked and cooked chips | sweets snacks,Cornitos,"Sweets, Snacks",Sweets,-1
eca7cce7-2853-4618-935a-654089881c81,CORNITOS CRUSTIES RAJMA SNACKS 18 GM,"{""tags"": [""Crispy"", ""Snack"", ""Quick Snack"", ""Healthy Snack""], ""color"": ""Red and Yellow"", ""scent"": ""Savory"", ""flavour"": ""King Curry"", ""texture"": ""Crunchy"", ""brandName"": ""CORNITOS"", ""netVolume"": ""N/A"", ""netWeight"": ""18 Grams"", ""packShape"": ""Flat Pouch"", ""snackForm"": ""Bean Snacks"", ""packetSize"": ""Single-Use"", ""specialTag"": ""Gluten Free"", ""seasonalUse"": ""Any Season"", ""priceSegment"": ""Affordable"", ""certification"": ""Cholesterol Free"", ""cookingMethod"": ""Baked"", ""countUnitEach"": ""1 Each"", ""packagingType"": ""Pouch"", ""resealability"": ""Not Resealable"", ""ingredientFocus"": ""Kidney Beans"", ""applicationMethod"": ""Ready to Eat"", ""dietaryPreference"": ""Vegan"", ""servingSuggestion"": ""Ideal as a Snack"", ""targetDemographic"": ""All Ages""}",Crunchy Snack,crusties rajma snacks,crusties rajma snacks | crunchy snack,CORNITOS,Crunchy Snack,Crunchy Snack,12
ed71cd2b-8fc4-4ab3-aa47-6c90cce4bc7d,Cornitos Olives And Herbs 60 Grams,"{""tags"": [""snack"", ""crisps"", ""Nacho"", ""Olives"", ""Herbs"", ""salty"", ""crispy""], ""scent"": ""Savory"", ""flavour"": ""Olives and Herbs"", ""texture"": ""Crispy"", ""brandName"": ""Cornitos"", ""netWeight"": ""60 g"", ""packetSize"": ""Single-Use"", ""productType"": ""Nacho Crisps"", ""seasonalUse"": ""N/A"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""transparency"": ""Opaque"", ""dietaryClaims"": ""N/A"", ""keyIngredient"": ""Olives"", ""resealability"": ""N/A"", ""usageOccasion"": ""Anytime Snack"", ""caloricContent"": ""N/A"", ""certifications"": ""N/A"", ""packagingShape"": ""Flat Pouch"", ""specialFeature"": ""N/A"", ""marketingClaims"": ""N/A"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""General Audience"", ""servingSuggestions"": ""N/A""}",Sweets/Snacks,olives and herbs rams,olives and herbs rams | sweets snacks,Cornitos,"Sweets, Snacks",Sweets,-1
eebb6b95-ed5f-4ffd-9038-da8fbb04908f,CORNITOS Cheese And Herbs NONG BAKED FRIED CORN CHIPS 60 Grams,"{""tags"": [""Corn Chips"", ""Cheese"", ""Snacks"", ""Gluten Free"", ""Crispy Snacks""], ""color"": ""Yellow"", ""scent"": ""Cheesy"", ""cuisine"": ""American"", ""flavour"": ""Cheese"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""60 g"", ""packetSize"": ""Single-Use"", ""spiceLevel"": ""Mild"", ""packageType"": ""Bag"", ""productType"": ""Chips"", ""seasonalUse"": ""Year-round"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""tasteProfile"": ""Savory"", ""certification"": ""Gluten Free"", ""keyIngredient"": ""Corn"", ""specialFeature"": ""Gluten Free"", ""applicationMethod"": ""Snack"", ""servingSuggestion"": ""As a snack or party appetizer"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,cheese and herbs nong baked fried chips rams,cheese and herbs nong baked fried chips rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,58
ef76feee-eeff-4237-ac44-d5596dadd424,CORNITOS CHEESE AND HERBS BAKED FRIED CORN CHIPS Bag 150 Grams,"{""tags"": [""Cheese Chips"", ""Snack Food"", ""Corn Snacks"", ""Gluten Free""], ""color"": ""Yellow and Brown"", ""scent"": ""Cheesy"", ""flavour"": ""Cheese and Herbs"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""150 g"", ""packetSize"": ""Single-Use"", ""productType"": ""Chips"", ""seasonalUse"": ""Year-Round"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""certification"": ""FSSAI Approved"", ""keyIngredient"": ""Corn"", ""packagingType"": ""Resealable Bag"", ""snackOccasion"": ""Party Snacks"", ""dietPreference"": ""Vegetarian"", ""specialFeature"": ""Gluten Free"", ""countryOfOrigin"": ""India"", ""servingSuggestion"": ""As a Snack"", ""targetDemographic"": ""All Ages"", ""storageInstructions"": ""Keep in a cool, dry place""}",Sweets/Snacks,cheese and herbs baked fried chips rams,cheese and herbs baked fried chips rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,58
f02be728-f74e-41d2-ae3d-7aa07c8b607c,CORNITOS Hara Bhara Kebab Wrap It Roll Kit 480 Grams,"{""tags"": [""wraps"", ""snacks"", ""vegetarian"", ""meal kit"", ""handcrafted""], ""cuisine"": ""Indian"", ""flavour"": ""Hara Bhara"", ""texture"": ""Soft"", ""dishType"": ""Main Course"", ""mealPrep"": ""Easy"", ""occasion"": ""Meal"", ""brandName"": ""CORNITOS"", ""netWeight"": ""480 g"", ""shelfLife"": ""N/A"", ""packetSize"": ""Multi-Use"", ""colorScheme"": ""Green and Brown"", ""productType"": ""Wrap Kit"", ""seasonalUse"": ""N/A"", ""servingSize"": ""6 Servings"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""DIY"", ""dietaryClaims"": ""N/A"", ""keyIngredient"": ""Vegetables"", ""packagingType"": ""Box"", ""specialFeature"": ""N/A"", ""targetDemographic"": ""Families""}",Sweets/Snacks,hara bhara kebab wrap it roll kit rams,hara bhara kebab wrap it roll kit rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,3
f0fb5773-3f3b-4af2-80ff-06398eb13f16,CORNITOS Lime And Mint Nacho Crisps 70g Euro Pack Baked Fried Corn Chips 70 Grams,"{""tags"": [""snacks"", ""nachos"", ""lime"", ""mint"", ""crisps"", ""gluten free"", ""corn""], ""origin"": ""UK"", ""flavour"": ""Lime and Mint"", ""category"": ""Sweets/Snacks"", ""brandName"": ""Cornitos"", ""netWeight"": ""70 Grams"", ""packetSize"": ""Single-Use"", ""properties"": [""new label"", ""❌ flavouring"", ""❌ resealable"", ""vegetarian"", ""❌ preservatives"", ""cooked in corn oil"", ""❌ artificial colors""], ""productType"": ""Chips"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""productShape"": ""Rectangular Pack"", ""keyIngredient"": ""Corn"", ""specialFeature"": ""Gluten Free"", ""packagingMaterial"": ""Plastic"", ""packageTransparency"": ""Opaque""}",Sweets/Snacks,lime and mint nacho crisps euro baked fried chips,lime and mint nacho crisps euro baked fried chips | sweets snacks,Cornitos,"Sweets, Snacks",Sweets,62
f36c3dfb-9fe5-44fd-bf23-ceae2d978c9c,CORNITOS Barbeque Nachos Bag 30 Grams,"{""tags"": [""snack"", ""nachos"", ""barbeque"", ""crispy"", ""savory""], ""color"": ""Yellow"", ""scent"": ""Savory"", ""flavour"": ""Barbeque"", ""texture"": ""Crispy"", ""warranty"": null, ""brandName"": ""CORNITOS"", ""netWeight"": ""30 g"", ""packetSize"": ""Single-Use"", ""spiceLevel"": ""Mild"", ""productType"": ""Nacho Crisps"", ""seasonalUse"": ""Year-round"", ""healthClaims"": ""None"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""Ready to eat"", ""dietaryClaims"": ""None"", ""keyIngredient"": ""Corn"", ""packagingType"": ""Bag"", ""certifications"": null, ""specialFeature"": null, ""countryOfOrigin"": ""India"", ""servingSuggestion"": ""Enjoy with dips"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,barbeque nachos rams,barbeque nachos rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,59
f529a022-9c52-4b17-a322-ea801c6250b3,CORNITOS Cheese And Herbs Nacho Crisps 30 Grams,"{""tags"": [""Cornitos"", ""Chips"", ""Cheese"", ""Herbs"", ""Nacho"", ""Snack""], ""aroma"": ""Cheesy"", ""color"": ""Orange"", ""scent"": ""Herbs"", ""shape"": ""Triangular"", ""flavour"": ""Cheese and Herbs"", ""texture"": ""Crispy"", ""brandName"": ""Cornitos"", ""netWeight"": ""30 g"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealable""], ""productType"": ""Chips"", ""seasonalUse"": ""All Season"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": null, ""packagingType"": ""Bag"", ""certifications"": null, ""specialFeature"": null, ""marketingClaims"": null, ""applicationMethod"": ""Ready-to-Eat"", ""dietCompatibility"": ""Vegetarian"", ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""General""}",Sweets/Snacks,cheese and herbs nacho crisps rams,cheese and herbs nacho crisps rams | sweets snacks,Cornitos,"Sweets, Snacks",Sweets,52
f5395003-6387-4d13-a7cb-75f7d2838bb3,CORNITOS SIZZLIN JALAPENO Nacho Can With Cheese Dip Baked And Cooked Corn Chips 60 Grams,"{""tags"": [""nachos"", ""snacks"", ""savoury"", ""crispy"", ""dipping"", ""cheese dip""], ""scent"": ""Savory"", ""flavour"": ""Jalapeno"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""60 g"", ""bestBefore"": ""12 Months"", ""packetSize"": ""Single-Use"", ""productType"": ""Chips"", ""seasonalUse"": ""All Year"", ""allergenInfo"": ""Contains Milk"", ""availability"": ""Online and Offline"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""Ready to Eat"", ""keyIngredient"": ""Corn"", ""packagingType"": ""Canister"", ""specialFeature"": ""Baked"", ""countryOfOrigin"": ""India"", ""storageCondition"": ""Cool Dry Place"", ""dietaryPreference"": ""Vegetarian"", ""servingSuggestion"": ""Pair with dips"", ""targetDemographic"": ""Adults""}",Sweets/Snacks,sizzlin jalapeno nacho with cheese dip baked and cooked chips rams,sizzlin jalapeno nacho with cheese dip baked and cooked chips rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,-1
f6ce978a-73e6-41e4-aa92-6f5605e84e88,CORNITOS Tikka Masala X 18 BAKED AND FRIED CORN CHIPS 990 Grams,"{""tags"": [""corn chips"", ""snack"", ""tikka masala"", ""crispy"", ""spicy""], ""scent"": ""Spicy"", ""flavour"": ""Tikka Masala"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""990 g"", ""packetSize"": ""Multi-Use"", ""properties"": [""gluten free"", ""healthy snack"", ""vegan friendly""], ""productType"": ""Chips"", ""seasonalUse"": ""Any Season"", ""packQuantity"": ""18 Each"", ""priceSegment"": ""Affordable"", ""certification"": ""FSSAI Approved"", ""keyIngredient"": ""Corn"", ""packagingType"": ""Box"", ""resealability"": ""Not Resealable"", ""snackOccasion"": ""Party"", ""specialFeature"": ""Baked and Fried"", ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Ready to Eat"", ""packagingMaterial"": ""Cardboard"", ""targetDemographic"": ""All Ages""}",Sweets/Snacks,tikka masala x baked and fried chips rams,tikka masala x baked and fried chips rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,26
f73eddbc-d562-4445-9e48-746f93e482a7,Cornitos Coated Green Peas Hot And Spicy 150 Grams,"{""tags"": [""snacks"", ""spicy"", ""green peas"", ""protein snacks"", ""healthy snack"", ""cornitos""], ""flavour"": ""Hot And Spicy"", ""texture"": ""Crispy"", ""dietType"": ""N/A"", ""brandName"": ""Cornitos"", ""netWeight"": ""150 g"", ""packetSize"": ""Single-Use"", ""properties"": [""resealable"", ""source of fiber"", ""source of protein"", ""zero cholesterol""], ""spiceLevel"": ""Spicy"", ""crunchiness"": ""Crunchy"", ""productType"": ""Snacks"", ""seasonalUse"": ""N/A"", ""allergenInfo"": ""N/A"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Green Peas"", ""specialFeature"": ""N/A"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""N/A"", ""targetDemographic"": ""General""}",Sweets/Snacks,coated green peas hot and spicy rams,coated green peas hot and spicy rams | sweets snacks,Cornitos,"Sweets, Snacks",Sweets,21
f760d52c-1b23-4220-bf68-bebe88431cfc,CORNITOS Tikka Masala No Onion Garlic 30g Nacho Crisps 30 Grams,"{""tags"": [""snacks"", ""crisp"", ""masala"", ""gluten free"", ""Indian snacks""], ""scent"": ""Spicy"", ""flavour"": ""Tikka Masala"", ""texture"": ""Crispy"", ""dietType"": ""Vegetarian"", ""brandName"": ""CORNITOS"", ""netWeight"": ""30 g"", ""packetSize"": ""Single-Use"", ""crunchLevel"": ""Crispy Crunch"", ""cuisineType"": ""Indian"", ""productType"": ""Nacho Crisps"", ""seasonalUse"": ""Anytime"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Corn"", ""resealability"": ""Non-reseal"", ""prominentColor"": ""Orange"", ""specialFeature"": ""Gluten Free"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""Plain Snack"", ""storageSuggestion"": ""Cool Dry Place"", ""targetDemographic"": ""General"", ""expirationDuration"": ""6 Months""}",Sweets/Snacks,tikka masala no onion garlic nacho crisps rams,tikka masala no onion garlic nacho crisps rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,-1
f882da09-29e3-409e-b7e3-68046cd1afed,Cornitos Party Starter Pack For Amstel 30 Grams,"{""tags"": [""cornitos"", ""party snack"", ""peanuts"", ""salted"", ""crunchy snack""], ""type"": ""Peanuts"", ""scent"": ""Savory"", ""texture"": ""Crunchy"", ""packSize"": ""N/A"", ""netWeight"": ""30 Grams"", ""packetSize"": ""Single-Use"", ""brandOrigin"": ""N/A"", ""seasonalUse"": ""All Year"", ""priceSegment"": ""Affordable"", ""productBrand"": ""Cornitos"", ""sourceRegion"": ""N/A"", ""varietyGrade"": ""N/A"", ""certifications"": ""N/A"", ""ingredientList"": ""N/A"", ""packagingShape"": ""Flat Bag"", ""flavorSeasoning"": ""N/A"", ""marketingClaims"": ""Free with Amstel Beer"", ""nutritionalInfo"": ""Source of Protein, Zero Cholesterol"", ""preparationType"": ""Salted"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""As a Snack"", ""targetDemographic"": ""All Ages"", ""dietaryRestrictions"": ""N/A"", ""storageInstructions"": ""Store in a cool, dry place""}",Dry Fruits/Seeds,party starter for amstel,party starter for amstel | dry fruits seeds,Cornitos,"Dry Fruits, Seeds",Dry Fruits,-1
fc2bf3bc-8c52-4c8f-9a1e-cd5d97ece657,Cornitos Roasted Cashew 30 Grams,"{""tags"": [""snacks"", ""cashews"", ""roasted"", ""lightly salted"", ""healthy snack""], ""scent"": ""Nutty"", ""flavour"": ""Lightly Salted"", ""texture"": ""Crunchy"", ""dietType"": ""N/A"", ""brandName"": ""Cornitos"", ""netWeight"": ""30 g"", ""packetSize"": ""Single-Use"", ""productType"": ""Cashew"", ""seasonalUse"": ""Anytime"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Cashew"", ""packagingType"": ""Resealable"", ""productOrigin"": ""N/A"", ""certifications"": ""N/A"", ""specialFeature"": ""Roasted"", ""promotionalClaim"": ""N/A"", ""applicationMethod"": ""Snacking"", ""targetDemographic"": ""General"", ""cookingInstructions"": ""N/A"", ""storageInstructions"": ""N/A""}",Crunchy Snack,roasted cashew rams,roasted cashew rams | crunchy snack,Cornitos,Crunchy Snack,Crunchy Snack,-1
fc95905a-2341-4a0c-8d04-63c33b8c285b,CORNITOS Wasabi Nachos X 16 BAKED AND FRIED CORN CHIPS 2400 Grams,"{""tags"": [""nachos"", ""snacky"", ""wasabi"", ""corn chips"", ""baked snacks"", ""fried snacks""], ""scent"": ""Savory"", ""flavour"": ""Wasabi"", ""texture"": ""Crunchy"", ""unitType"": ""Snack Pack"", ""brandName"": ""CORNITOS"", ""heatLevel"": ""Mild"", ""netWeight"": ""2400 Grams"", ""treatType"": ""Savory Snack"", ""glutenFree"": ""N/A"", ""packetSize"": ""Multi-Use"", ""prepMethod"": ""Ready to Eat"", ""properties"": [""❌ organic"", ""❌ contains nuts""], ""productType"": ""Chips"", ""seasonalUse"": ""All Year"", ""suitableFor"": ""Vegetarians"", ""packQuantity"": ""16 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Corn"", ""specialFeature"": ""Baked and Fried"", ""applicationMethod"": ""Snack"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,wasabi nachos x baked and fried chips,wasabi nachos x baked and fried chips | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,-1
fdf9a99b-9fff-485a-b08b-1b58acf82a2d,CORNITOS Melange Nachos X 15 BAKED AND FRIED CORN CHIPS 1050 Grams,"{""tags"": [""Nachos"", ""Corn Chips"", ""Snack"", ""Crispy""], ""scent"": ""Neutral"", ""flavour"": ""N/A"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""1050 g"", ""packetSize"": ""Multi-Use"", ""properties"": [""❌ resealability""], ""productType"": ""Chips"", ""seasonalUse"": ""Any"", ""allergenInfo"": ""N/A"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""certification"": ""N/A"", ""keyIngredient"": ""Corn"", ""caloricContent"": ""N/A"", ""specialFeature"": ""Baked"", ""countryOfOrigin"": ""India"", ""nutritionalValue"": ""N/A"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Cardboard"", ""servingSuggestion"": ""Share with friends"", ""targetDemographic"": ""General""}",Sweets/Snacks,melange nachos x baked and fried chips rams,melange nachos x baked and fried chips rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,50
