brandSKUId,label,facets_jsonb,categoryLabel,normalized_name,core_identity,brand_extracted,categories_parsed,primary_category,cluster_id
0047a5ab-5b95-4996-8557-d8fac814279b,"Haldiram - Kaju Katli, 500 Gram","{""tags"": [""Haldiram"", ""Kaju Katli"", ""Sweets"", ""Indian Desserts"", ""Cashew""], ""color"": ""White"", ""scent"": ""Nutty"", ""shape"": ""Square"", ""flavour"": null, ""texture"": ""Soft"", ""brandName"": ""Haldiram"", ""netWeight"": ""500 g"", ""expiryDate"": ""6 months from manufacturing"", ""packetSize"": ""Multi-Use"", ""productType"": ""Kaju Katli"", ""seasonalUse"": ""Festive"", ""allergenInfo"": ""Contains nuts"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Premium"", ""certification"": ""FSSAI"", ""keyIngredient"": ""Cashew"", ""specialFeature"": null, ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Ready to Eat"", ""servingSuggestion"": ""Can be served as dessert"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,kaju katli,kaju katli | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,365
f24cbff3-b695-40e1-89a6-af68e3f55046,"Haldiram - Buladnshahr Ka Kalakand, 180 Gram","{""tags"": [""Sweet"", ""Indian Dessert"", ""Haldiram"", ""Kalakand"", ""Sweets"", ""Festive Treat"", ""Milk Based""], ""color"": ""White and Pink"", ""scent"": ""Sweet"", ""flavour"": null, ""texture"": ""Soft"", ""brandName"": ""Haldiram"", ""foodStyle"": ""Traditional"", ""netWeight"": ""180 g"", ""packetSize"": ""Single-Use"", ""properties"": [""vegetarian""], ""productForm"": ""Cottage Cheese Dessert"", ""productType"": ""Kalakand"", ""seasonalUse"": ""Festivals"", ""servingSize"": ""1 piece"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Milk"", ""packagingType"": ""Plastic Cup"", ""specialFeature"": null, ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Ready to Eat"", ""servingSuggestion"": ""Serve chilled"", ""targetDemographic"": ""All Ages"", ""dietaryInformation"": ""Contains Dairy"", ""storageInstruction"": ""Store in a cool, dry place""}",Sweets/Snacks,buladnshahr ka kalakand,buladnshahr ka kalakand | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,254
f285e1a2-185e-4702-98cd-68f5d3b65c27,"Haldiram - Mirch Kutti Box, 100 Gram","{""tags"": [""spices"", ""Indian cuisine"", ""cooking"", ""Haldiram's"", ""Mirch Kutti""], ""scent"": null, ""cuisine"": ""Indian"", ""texture"": null, ""variety"": null, ""dietType"": null, ""packSize"": null, ""blendType"": null, ""brandName"": ""Haldiram's"", ""netVolume"": null, ""netWeight"": ""100 Grams"", ""spiceType"": ""Mirch Kutti"", ""packetSize"": ""Single-Use"", ""allergyInfo"": null, ""netWeightKg"": ""0.1 Kilograms"", ""seasonalUse"": null, ""priceSegment"": ""Affordable"", ""certification"": null, ""cookingMethod"": null, ""flavorProfile"": null, ""packagingType"": ""Box"", ""usageOccasion"": null, ""ingredientForm"": ""Powder"", ""spiceHeatLevel"": ""Hot"", ""sustainability"": null, ""applicationMethod"": null, ""targetDemographic"": null, ""storageInstructions"": null}",Herbs/Spices,mirch kutti box,mirch kutti box | herbs spices,Haldiram's,"Herbs, Spices",Herbs,28
f2ab1020-d88b-4a39-bfb1-a2c62eacd125,"Haldiram - Chips Cream Onion, 65.5 Gram","{""tags"": [""Haldiram"", ""Chips"", ""Sour Cream & Onion"", ""Crunchy Snack""], ""scent"": ""Savory"", ""kosher"": ""N/A"", ""origin"": ""India"", ""flavour"": ""sour cream & onion"", ""texture"": ""Crispy"", ""quantity"": ""N/A"", ""brandName"": ""HALDIRAM"", ""netVolume"": ""N/A"", ""netWeight"": ""65.5 Grams"", ""snackForm"": ""Chips"", ""fatContent"": ""N/A"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ vegan"", ""❌ gluten free"", ""nutritional info available""], ""specialTag"": ""N/A"", ""ingredients"": ""Potatoes"", ""seasonalUse"": ""Anytime"", ""servingSize"": ""N/A"", ""priceSegment"": ""Affordable"", ""countUnitEach"": ""N/A"", ""proteinContent"": ""N/A"", ""applicationMethod"": ""Ready to Eat"", ""targetDemographic"": ""General"", ""carbohydrateContent"": ""N/A""}",Crunchy Snack,chips cream onion gram,chips cream onion gram | crunchy snack,HALDIRAM,Crunchy Snack,Crunchy Snack,242
f30d1dba-3bd7-4f9d-bc42-3d3626613ed1,"Haldiram - Pudina Seasoning Mathi, Rs.10/-","{""tags"": [""Haldiram"", ""Pudina"", ""Affordable"", ""Snack"", ""Crispy"", ""Namkeen""], ""scent"": ""Minty"", ""flavour"": ""Pudina"", ""texture"": ""Crispy"", ""brandName"": ""Haldiram"", ""netWeight"": null, ""packetSize"": ""Small Packet"", ""properties"": [""fried"", ""❌ contains msg"", ""❌ contains nuts"", ""vegetarian"", ""❌ expiration date visible"", ""❌ environment friendly packaging""], ""spiceLevel"": ""Mild"", ""productType"": null, ""suitableFor"": ""All Ages"", ""priceSegment"": ""Affordable"", ""sugarContent"": ""Low"", ""specialClaims"": ""25% Extra"", ""packagingShape"": ""Rectangular"", ""countryOfOrigin"": ""India"", ""storageCondition"": ""Cool and Dry Place"", ""packagingMaterial"": ""Plastic"", ""packagingTransparency"": ""Non-Transparent""}",Bhujia / Namkeen,pudina seasoning mathi,pudina seasoning mathi | bhujia namkeen,Haldiram,"Bhujia, Namkeen",Bhujia,58
f347eb6d-9e63-461d-95e8-6e094afbe386,"Haldiram - Bombay Mixture, 90 Gram","{""tags"": [""snack"", ""Haldiram"", ""Bombay Mix"", ""crunchy"", ""Indian snack""], ""scent"": ""Savory"", ""cuisine"": ""Indian"", ""flavour"": ""N/A"", ""texture"": ""Crunchy"", ""brandName"": ""HALDIRAM"", ""netVolume"": ""N/A"", ""netWeight"": ""90 Grams"", ""snackForm"": ""Mixture"", ""packetSize"": ""Single-Use"", ""popularity"": ""High"", ""properties"": [""❌ resealability""], ""specialTag"": ""N/A"", ""seasonalUse"": ""Year-round"", ""priceSegment"": ""Affordable"", ""certification"": ""Vegan"", ""countUnitEach"": ""1 Each"", ""productOrigin"": ""India"", ""caloricContent"": ""High"", ""dietSuitability"": ""Vegetarian"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""General"", ""particularOccasions"": ""Parties""}",Sweets/Snacks,bombay mixture,bombay mixture | sweets snacks,HALDIRAM,"Sweets, Snacks",Sweets,87
f3a9ae6f-18b0-4444-a09f-aeeda4ca075b,"Haldiram - Turmeric Bread, 400 Gram","{""tags"": [""Haldiram"", ""Turmeric Bread"", ""Indian Bread"", ""Bakery Products""], ""scent"": ""Savory"", ""sodium"": ""500 mg"", ""protein"": ""9 g"", ""texture"": ""Soft"", ""mainType"": ""Bread"", ""packType"": ""Pack"", ""totalFat"": ""6.5 g"", ""allergens"": ""Contains Wheat & Milk"", ""brandName"": ""Haldiram"", ""dietClaim"": ""N/A"", ""netWeight"": ""400 g"", ""packCount"": ""1 Each"", ""bestBefore"": ""6 months"", ""energyKcal"": ""243"", ""expiryDate"": ""N/A"", ""packetSize"": ""Single-Use"", ""netWeightKg"": ""0.4 kg"", ""priceSegment"": ""Affordable"", ""saturatedFat"": ""2.5 g"", ""marketingClaim"": ""N/A"", ""totalCarbohydrate"": ""44 g"", ""storageInstructions"": ""Store in a cool, dry place"", ""manufacturingLocation"": ""Noida, India"", ""primaryFlavourOrIngredient"": ""Turmeric""}",Bread/Bakery Products,turmeric bread,turmeric bread | bread bakery products,Haldiram,"Bread, Bakery Products",Bread,-1
f3c1bd41-efb7-44ef-a448-6e324c3f4562,"Haldiram - Peanut Gur Gajjak, 400 Gram","{""tags"": [""peanut"", ""sweet"", ""snack"", ""Haldiram"", ""Indian sweets""], ""color"": ""Brown"", ""scent"": ""Nutty"", ""shape"": ""Round"", ""cuisine"": ""Indian"", ""flavour"": ""N/A"", ""texture"": ""Crunchy"", ""holidays"": ""Diwali"", ""brandName"": ""Haldiram"", ""netWeight"": ""400 g"", ""packetSize"": ""Single-Use"", ""productType"": ""Gur Gajjak"", ""seasonalUse"": ""Festivals"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""tasteProfile"": ""Sweet"", ""keyIngredient"": ""Peanut"", ""productOrigin"": ""India"", ""certifications"": ""FSSAI"", ""specialFeature"": ""N/A"", ""applicationMethod"": ""Snack"", ""servingSuggestion"": ""N/A"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,peanut gur gajjak,peanut gur gajjak | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,302
f3e87c47-6cde-46fa-aeaf-aa6d62f890f2,"Haldiram - Pop Corn, 25 Gram","{""tags"": [""popcorn"", ""snack"", ""butter"", ""convenience"", ""single-use"", ""affordable"", ""snack-pack""], ""flavour"": ""Butter"", ""texture"": ""Crunchy"", ""brandName"": ""HALDIRAM"", ""netVolume"": null, ""netWeight"": ""25 Grams"", ""snackForm"": null, ""packetSize"": ""Single-Use"", ""properties"": [""❌ real image"", ""logo included"", ""❌ certifications visible"", ""❌ marketing claim visible"", ""❌ packaging resealability""], ""specialTag"": null, ""priceSegment"": ""Affordable"", ""countUnitEach"": null, ""flavourProfile"": ""Savory"", ""packagingShape"": ""Packet"", ""prominentColor"": ""Blue"", ""targetAudience"": ""General"", ""packagingMaterial"": ""Plastic"", ""packagingTransparency"": ""Opaque""}",Crunchy Snack,pop corn,pop corn | crunchy snack,HALDIRAM,Crunchy Snack,Crunchy Snack,117
f3f22933-c67e-4784-8b76-88102577b767,"Haldiram - Taka Tak Baked (Chilli Cheese),  Rs.10/-","{""tags"": [""Crunchy Snack"", ""Haldiram"", ""Chili Cheese"", ""Baked Snacks"", ""Affordable""], ""scent"": ""Savory"", ""flavour"": ""Chilli Cheese"", ""texture"": ""Crispy"", ""brandName"": ""HALDIRAM"", ""netVolume"": ""N/A"", ""netWeight"": ""10 Grams"", ""packShape"": ""Flat"", ""snackForm"": ""N/A"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ gluten free"", ""❌ resealable"", ""suitable for diet"", ""contains allergens"", ""❌ preservatives used""], ""specialTag"": ""50% Less Fat"", ""seasonalUse"": ""All Year"", ""packMaterial"": ""Plastic"", ""priceSegment"": ""Affordable"", ""sugarContent"": ""Low"", ""cookingMethod"": ""Baked"", ""countUnitEach"": ""1 Each"", ""exportQuality"": ""N/A"", ""applicationMethod"": ""Ready to Eat"", ""targetDemographic"": ""General""}",Sweets/Snacks,taka tak baked chilli cheese,taka tak baked chilli cheese | sweets snacks,HALDIRAM,"Sweets, Snacks",Sweets,171
f41bd5a2-5083-4d8d-bece-238d8ebd710c,"Haldiram - Roasted Vermicelli, 450 Gram","{""tags"": [""Haldiram"", ""Vermicelli"", ""Roasted"", ""Cereals"", ""Quick Meal""], ""color"": ""Light Brown"", ""shape"": ""Strands"", ""texture"": ""Fine"", ""dishType"": ""Noodles"", ""packSize"": ""N/A"", ""brandName"": ""Haldiram"", ""netWeight"": ""450 g"", ""brandStory"": ""Established brand with heritage"", ""packetSize"": ""Single-Use"", ""cookingTime"": ""Quick"", ""productType"": ""Vermicelli"", ""seasonalUse"": ""N/A"", ""priceSegment"": ""Affordable"", ""resealability"": ""N/A"", ""certifications"": ""100% Pure"", ""mainIngredient"": ""Wheat"", ""countryOfOrigin"": ""India"", ""flavorOrAddition"": ""N/A"", ""subTypeOrVariant"": ""Roasted"", ""applicationMethod"": ""Cooking"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""Upma, Kheer"", ""targetDemographic"": ""General"", ""nutritionalBenefits"": ""N/A""}",Cereals,roasted vermicelli,roasted vermicelli | cereals,Haldiram,Cereals,Cereals,130
f4439d55-ad14-49c6-888c-526dc1c4133a,"Haldiram - Chutni Sev, 42 Gram","{""tags"": [""snack"", ""crispy"", ""Indian food"", ""Haldiram""], ""scent"": ""Savory"", ""flavour"": null, ""texture"": ""Crunchy"", ""brandName"": ""HALDIRAM"", ""netVolume"": null, ""netWeight"": ""42 Grams"", ""snackForm"": ""Sev"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealable""], ""specialTag"": null, ""seasonalUse"": ""Year-Round"", ""priceSegment"": ""Affordable"", ""certification"": ""FSSAI Approved"", ""cookingMethod"": ""None"", ""countUnitEach"": ""1 Each"", ""packagingType"": ""Plastic"", ""countryOfOrigin"": ""India"", ""storageCondition"": ""Cool and Dry Place"", ""applicationMethod"": ""Ready to Eat"", ""dietaryPreference"": ""Vegetarian"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""All Age Groups"", ""storageInstructions"": ""Keep in a sealed container after opening""}",Sweets/Snacks,chutni sev,chutni sev | sweets snacks,HALDIRAM,"Sweets, Snacks",Sweets,142
f4557e7e-2960-4e2b-b3b4-5418534f34eb,"Haldiram - Bhelpuri Sevpuri (2 In 1 Combo Pack), 320 Gram","{""tags"": [""Haldiram"", ""Bhelpuri"", ""Sevpuri"", ""Crispy Snack"", ""Indian Snack""], ""type"": ""Combo Pack"", ""scent"": ""Savory"", ""cuisine"": ""Indian"", ""flavour"": ""N/A"", ""texture"": ""Crispy"", ""idealFor"": ""Snacking"", ""brandName"": ""HALDIRAM"", ""netWeight"": ""320 Grams"", ""snackForm"": ""Sev"", ""packetSize"": ""Multi-Use"", ""specialTag"": ""N/A"", ""combination"": ""Bhelpuri and Sevpuri"", ""seasonalUse"": ""Any"", ""priceSegment"": ""Affordable"", ""certification"": ""FSSAI Approved"", ""countUnitEach"": ""1 Each"", ""packagingType"": ""Bolted Pack"", ""applicationMethod"": ""Ready to Eat"", ""servingSuggestion"": ""Share with Friends"", ""targetDemographic"": ""Snack Lovers"", ""servingTemperature"": ""Room Temperature"", ""packSizeDescription"": ""320 Gram Combo""}",Crunchy Snack,bhelpuri sevpuri in combo,bhelpuri sevpuri in combo | crunchy snack,HALDIRAM,Crunchy Snack,Crunchy Snack,-1
f4f186ff-fecc-461d-80c3-35d45c2c9355,"Haldiram - Aloo Bhujiya, Rs.10/-","{""tags"": [""snack"", ""crispy"", ""Indian cuisine"", ""vegetarian"", ""Haldiram""], ""scent"": ""Savory"", ""flavour"": ""N/A"", ""texture"": ""Crunchy"", ""brandName"": ""HALDIRAM"", ""netVolume"": ""N/A"", ""netWeight"": ""10 Grams"", ""snackForm"": ""Bhujia"", ""packetSize"": ""Single-Use"", ""properties"": [""resealable""], ""specialTag"": ""N/A"", ""spiceLevel"": ""Mild"", ""seasonalUse"": ""Year-Round"", ""priceSegment"": ""Affordable"", ""commonPairing"": ""Chai"", ""countUnitEach"": ""N/A"", ""calorieContent"": ""N/A"", ""certifications"": ""N/A"", ""expirationInfo"": ""Best before 6 months"", ""countryOfOrigin"": ""India"", ""suitableForDiet"": ""Vegetarian"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""As a snack or side dish"", ""targetDemographic"": ""All Ages""}",Bhujia / Namkeen,aloo bhujiya,aloo bhujiya | bhujia namkeen,HALDIRAM,"Bhujia, Namkeen",Bhujia,105
f512b336-9d50-49fa-a59e-6e6598c2ac59,"Haldiram - Gulab Jamun, 500 Gram Tin","{""tags"": [""Haldiram"", ""Gulab Jamun"", ""Sweets"", ""Indian Sweets"", ""Dessert""], ""scent"": ""Sweet"", ""flavour"": null, ""texture"": ""Soft"", ""brandName"": ""Haldiram"", ""netWeight"": ""500 g"", ""packetSize"": ""Multi-Use"", ""properties"": [""gift pack"", ""suitable for vegetarians""], ""productType"": ""Gulab Jamun"", ""seasonalUse"": ""Festivals"", ""containsNuts"": null, ""packQuantity"": ""1 Each"", ""priceSegment"": ""Premium"", ""tasteProfile"": ""Sweet"", ""containsDairy"": null, ""keyIngredient"": null, ""productOrigin"": ""India"", ""specialFeature"": null, ""applicationMethod"": ""Ready to Eat"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Cool and Dry Place""}",Sweets/Snacks,gulab jamun,gulab jamun | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,110
f512e31f-885e-4a99-983f-9cc63af4b541,"Haldiram - Masala Mathi Tin, 300 Gram","{""tags"": [""snack"", ""crispy"", ""masala"", ""Haldiram"", ""Indian snacks"", ""savory""], ""scent"": ""Savory"", ""vegan"": null, ""flavour"": ""Masala"", ""texture"": ""Crispy"", ""giftPack"": null, ""brandName"": ""Haldiram"", ""netWeight"": ""300 g"", ""glutenFree"": null, ""packetSize"": ""Single-Use"", ""properties"": [""resealability"", ""nutritional info available""], ""productType"": ""Mathi"", ""seasonalUse"": ""Year-Round"", ""containsNuts"": null, ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": null, ""specialFeature"": null, ""applicationMethod"": ""Ready to Eat"", ""packagingMaterial"": ""Tin"", ""productionCountry"": ""India"", ""servingSuggestion"": ""Snacking"", ""targetDemographic"": ""General""}",Sweets/Snacks,masala mathi,masala mathi | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,339
f516d7db-a44d-4211-a6f4-631cb44a1919,"Haldiram - Chana Masala, 100 Gram","{""tags"": [""Haldiram"", ""Chana Masala"", ""Spices"", ""Indian"", ""Cooking"", ""Premium""], ""color"": ""Purple"", ""texture"": ""Powdered"", ""brandName"": ""Haldiram"", ""netWeight"": ""100 g"", ""shelfLife"": ""12 months"", ""spiceType"": ""Chana Masala"", ""packetSize"": ""Single-Use"", ""ingredients"": ""Chickpea, spices"", ""priceSegment"": ""Affordable"", ""certification"": ""FSSAI"", ""flavorProfile"": ""Spicy"", ""packagingType"": ""Box"", ""preferredUsage"": ""Cooking"", ""specialityMark"": ""Premium"", ""countryOfOrigin"": ""India"", ""intendedCuisine"": ""Indian"", ""marketingClaims"": ""Rich flavor"", ""multipackDetails"": null, ""storageCondition"": ""Store in a cool, dry place"", ""allergenInformation"": ""Contains chickpea""}",Powdered Spices,chana masala,chana masala | powdered spices,Haldiram,Powdered Spices,Powdered Spices,21
f54fe63f-a1fc-4198-af8c-ceb7288f7709,"Haldiram - Cheese And Paprika Twists, 180 Gram","{""tags"": [""snacks"", ""cheese twists"", ""Haldiram"", ""crispy snacks"", ""party snacks""], ""scent"": ""Cheesy"", ""flavour"": ""Cheese"", ""texture"": ""Crunchy"", ""brandName"": ""Haldiram"", ""netWeight"": ""180 g"", ""crispiness"": ""Crispy"", ""packetSize"": ""Single-Use"", ""properties"": [""resealability""], ""productType"": ""Snacks"", ""seasonalUse"": ""All Year Round"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""certification"": ""FSSAI"", ""keyIngredient"": ""N/A"", ""calorieContent"": ""High"", ""marketingClaim"": ""Made with 100% Butter"", ""packagingShape"": ""Rectangular"", ""specialFeature"": ""N/A"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""Solo or with drinks"", ""targetDemographic"": ""General""}",Sweets/Snacks,cheese and paprika twists,cheese and paprika twists | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,25
f556fbbc-3f09-44c5-b274-d6005540e8cb,"Haldiram - Corn Flakes Mixture, 200 Gram","{""tags"": [""snack"", ""crunchy"", ""Haldiram"", ""mixture"", ""savory snacks"", ""Indian snacks""], ""color"": ""Multicolor"", ""scent"": ""Savory"", ""flavour"": ""N/A"", ""texture"": ""Crunchy"", ""brandName"": ""HALDIRAM"", ""netVolume"": ""N/A"", ""netWeight"": ""200 Gram"", ""snackForm"": ""Mixture"", ""brandClaim"": ""Great Taste"", ""packetSize"": ""Small Packet"", ""properties"": [""resealable""], ""specialTag"": ""N/A"", ""seasonalUse"": ""All Year"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""N/A"", ""countUnitEach"": ""N/A"", ""productOrigin"": ""India"", ""certifications"": ""FSSAI"", ""ingredientType"": ""Vegetarian"", ""applicationMethod"": ""Ready to Eat"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""Snack Anytime"", ""targetDemographic"": ""General Audience"", ""pairingSuggestions"": ""Tea/Coffee""}",Crunchy Snack,corn flakes mixture,corn flakes mixture | crunchy snack,HALDIRAM,Crunchy Snack,Crunchy Snack,117
f5e92d7c-da3a-485f-b160-84ae3c6320c4,"Haldiram - Assorted Crostini, 200 Gram","{""tags"": [""Haldiram"", ""Assorted Crostini"", ""Eggless"", ""Bread"", ""Non-GMO"", ""Trans-Fat Free""], ""mainType"": ""Bread"", ""packType"": null, ""brandName"": ""Haldiram"", ""dietClaim"": ""Eggless"", ""netVolume"": null, ""netWeight"": ""200 g"", ""packCount"": ""1 Each"", ""bestBefore"": ""See packaging"", ""packetSize"": ""Single-Use"", ""properties"": [""non gmo"", ""trans fat free""], ""netWeightKg"": null, ""productLine"": ""Cherish"", ""priceSegment"": ""Affordable"", ""certification"": ""FSSAI"", ""marketingClaim"": ""Freshly Baked Everyday"", ""countryOfOrigin"": ""India"", ""usageConvenience"": ""Ready to eat"", ""servingSuggestion"": ""Serve as snacks"", ""storageInstructions"": ""Store in a cool, dry place"", ""primaryFlavourOrIngredient"": null}",Bread/Bakery Products,assorted crostini,assorted crostini | bread bakery products,Haldiram,"Bread, Bakery Products",Bread,12
f62fcea9-6f82-4297-ae9e-b0badbb56622,"Haldiram - Milk Rusk, 300 Gram","{""tags"": [""snack"", ""baked"", ""crunchy"", ""milk rusk"", ""Haldiram""], ""scent"": ""Mild Sweet"", ""flavour"": ""Milk"", ""texture"": ""Crunchy"", ""dietType"": null, ""brandName"": ""HALDIRAM"", ""netVolume"": null, ""netWeight"": ""300 Grams"", ""snackForm"": ""Rusk"", ""packetSize"": ""Single-Use"", ""specialTag"": null, ""preparation"": ""Ready to Eat"", ""seasonalUse"": null, ""allergenInfo"": null, ""priceSegment"": ""Affordable"", ""countUnitEach"": null, ""resealability"": ""Resealable"", ""certifications"": null, ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""primaryIngredient"": ""Wheat"", ""servingSuggestion"": ""Tea Time"", ""targetDemographic"": ""General"", ""cookingInstructions"": null}",Crunchy Snack,milk rusk,milk rusk | crunchy snack,HALDIRAM,Crunchy Snack,Crunchy Snack,-1
f6943a10-5a15-4754-8c3a-2e30ca95d327,"Haldiram - Cream Onion Oats, 55 Gram","{""tags"": [""Haldiram"", ""Oats Cream"", ""Onion Chips"", ""Snacks"", ""Savory Snacks"", ""Crispy"", ""Ready to Eat""], ""scent"": ""Savory"", ""flavour"": ""Onion"", ""texture"": ""Crispy"", ""brandName"": ""Haldiram"", ""certified"": null, ""netWeight"": ""55 g"", ""shelfLife"": ""6 months"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealable""], ""portionSize"": ""Single Serve"", ""productType"": ""Chips"", ""seasonalUse"": null, ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""Ready to Eat"", ""keyIngredient"": ""Oats"", ""specialFeature"": null, ""countryOfOrigin"": null, ""applicationMethod"": ""Snack"", ""dietaryPreference"": null, ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,cream onion oats,cream onion oats | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,200
f6c9921d-293a-4db8-b0a9-7e4132a4f455,"Haldiram - Cherish Bun Fruit, 140 Gram","{""tags"": [""Haldiram"", ""Fruit Bun"", ""Bakery"", ""Eggless"", ""Snack"", ""Grocery""], ""texture"": ""Soft"", ""mainType"": ""Bun"", ""packType"": ""Box"", ""brandName"": ""Haldiram's"", ""dietClaim"": ""Eggless"", ""netVolume"": null, ""netWeight"": ""140 g"", ""packCount"": ""1 Each"", ""shelfLife"": ""Short"", ""packetSize"": ""Single-Use"", ""properties"": [""non gmo"", ""trans fat free""], ""netWeightKg"": ""0.14 kg"", ""seasonalUse"": ""Any Season"", ""priceSegment"": ""Affordable"", ""certifications"": ""FSSAI"", ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Ready to Eat"", ""targetDemographic"": ""All Ages"", ""servingSuggestions"": ""Best served fresh"", ""allergenInformation"": ""Contains Wheat"", ""storageInstructions"": ""Store in a cool, dry place"", ""primaryFlavourOrIngredient"": ""Fruit""}",Bread/Bakery Products,cherish bun fruit,cherish bun fruit | bread bakery products,Haldiram's,"Bread, Bakery Products",Bread,78
